date,race_id,strategy,bet_type,umaban,horse,odds_at_bet,odds_final,ev_at_bet,ev_final,confidence,finish,stake,payout,virtual,retro,feature_ver
20260718,202603020707,S1C,win,5,マイネルオラクル,14.3,23.4,1.29,2.112,0.888,6,100,0.0,1,1,1
20260718,202603020707,S1C,win,15,シーサンタナ,20.4,32.3,1.283,2.031,0.888,13,100,0.0,1,1,1
20260718,202603020707,S2,win,12,ベルトラッキ,5.8,4.2,0.931,0.674,0.888,7,100,0.0,1,1,1
20260718,202603020707,V1,place,12,ベルトラッキ,,,,,0.888,7,100,0.0,1,1,1
20260718,202603020707,V3,wide,11-12,アッシズオブローズ×ベルトラッキ,,,,,0.888,1/7,100,0.0,1,1,1
20260718,202603020708,S1,win,9,シークレットイスラ,41.7,44.5,1.152,1.229,0.877,13,100,0.0,1,1,1
20260718,202603020708,S1,win,10,ダノンゴーイチ,6.5,9.1,1.098,1.537,0.877,4,100,0.0,1,1,1
20260718,202603020708,S1,win,16,ウインイルネージュ,20.6,72.3,1.149,4.032,0.877,14,100,0.0,1,1,1
20260718,202603020708,S1C,win,9,シークレットイスラ,41.7,44.5,1.152,1.229,0.877,13,100,0.0,1,1,1
20260718,202603020708,S1C,win,10,ダノンゴーイチ,6.5,9.1,1.098,1.537,0.877,4,100,0.0,1,1,1
20260718,202603020708,S1C,win,16,ウインイルネージュ,20.6,72.3,1.149,4.032,0.877,14,100,0.0,1,1,1
20260718,202603020708,S2,win,10,ダノンゴーイチ,6.5,9.1,1.098,1.537,0.877,4,100,0.0,1,1,1
20260718,202603020708,V1,place,10,ダノンゴーイチ,,,,,0.877,4,100,0.0,1,1,1
20260718,202603020708,V3,wide,5-10,ロンドンアームズ×ダノンゴーイチ,,,,,0.877,7/4,100,0.0,1,1,1
20260718,202603020709,S1,win,4,テイキットイージー,14.0,27.5,1.06,2.083,0.888,4,100,0.0,1,1,1
20260718,202603020709,S1,win,6,マイネルボス,31.6,78.2,1.29,3.193,0.888,7,100,0.0,1,1,1
20260718,202603020709,S1C,win,6,マイネルボス,31.6,78.2,1.29,3.193,0.888,7,100,0.0,1,1,1
20260718,202603020709,S2,win,5,ドリームプレミア,2.2,2.0,0.795,0.723,0.888,3,100,0.0,1,1,1
20260718,202603020709,V1,place,5,ドリームプレミア,,,,,0.888,3,100,110.0,1,1,1
20260718,202603020709,V2,place,5,ドリームプレミア,,,,,0.888,3,100,110.0,1,1,1
20260718,202603020709,V3,wide,5-11,ドリームプレミア×ノリマル,,,,,0.888,3/2,100,180.0,1,1,1
20260718,202603020710,S1,win,6,レッドベルダンス,6.7,5.5,1.045,0.858,0.867,3,100,0.0,1,1,1
20260718,202603020710,S1,win,9,サヴァビアン,89.1,304.7,1.295,4.427,0.867,9,100,0.0,1,1,1
20260718,202603020710,S1C,win,4,マナエトレ,24.2,16.9,0.977,0.682,0.867,12,100,0.0,1,1,1
20260718,202603020710,S1C,win,9,サヴァビアン,89.1,304.7,1.295,4.427,0.867,9,100,0.0,1,1,1
20260718,202603020710,S1C,win,12,タケルハーロック,5.5,6.8,0.968,1.197,0.867,4,100,0.0,1,1,1
20260718,202603020710,S2,win,7,ライジンマル,4.7,6.7,0.757,1.079,0.867,6,100,0.0,1,1,1
20260718,202603020710,V1,place,7,ライジンマル,,,,,0.867,6,100,0.0,1,1,1
20260718,202603020710,V3,wide,7-12,ライジンマル×タケルハーロック,,,,,0.867,6/4,100,0.0,1,1,1
20260718,202603020711,S1,win,6,タイキラフター,12.8,10.2,1.06,0.844,0.884,12,100,0.0,1,1,1
20260718,202603020711,S1,win,7,グラニット,31.2,48.4,1.195,1.854,0.884,10,100,0.0,1,1,1
20260718,202603020711,S1,win,8,ホウオウスーペリア,21.4,30.3,1.033,1.462,0.884,2,100,0.0,1,1,1
20260718,202603020711,S1,win,10,ドラゴンヘッド,18.8,19.5,1.649,1.711,0.884,13,100,0.0,1,1,1
20260718,202603020711,S1C,win,7,グラニット,31.2,48.4,1.195,1.854,0.884,10,100,0.0,1,1,1
20260718,202603020711,S1C,win,8,ホウオウスーペリア,21.4,30.3,1.033,1.462,0.884,2,100,0.0,1,1,1
20260718,202603020711,S1C,win,10,ドラゴンヘッド,18.8,19.5,1.649,1.711,0.884,13,100,0.0,1,1,1
20260718,202603020711,S2,win,13,ミラビリスマジック,4.0,4.8,0.827,0.993,0.884,1,100,480.0,1,1,1
20260718,202603020711,V1,place,13,ミラビリスマジック,,,,,0.884,1,100,230.0,1,1,1
20260718,202603020711,V3,wide,13-16,ミラビリスマジック×フォルラニーニ,,,,,0.884,1/15,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-16-5,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-5-16,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,16-13-5,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,5-13-16,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-16-10,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-10-16,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-16-6,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-5-10,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-6-16,,,,,,,,100,0.0,1,1,1
20260718,202603020711,V4,trifecta,13-10-5,,,,,,,,100,0.0,1,1,1
20260718,202603020712,S1,win,1,ブルーリヴァーサル,50.2,395.6,1.253,9.872,0.881,14,100,0.0,1,1,1
20260718,202603020712,S1,win,12,ベリーベリーベリー,38.9,75.2,1.873,3.621,0.881,9,100,0.0,1,1,1
20260718,202603020712,S1,win,14,エコロカディス,12.6,22.5,1.097,1.959,0.881,12,100,0.0,1,1,1
20260718,202603020712,S1C,win,1,ブルーリヴァーサル,50.2,395.6,1.253,9.872,0.881,14,100,0.0,1,1,1
20260718,202603020712,S1C,win,10,トリスティ,26.3,75.0,0.93,2.653,0.881,15,100,0.0,1,1,1
20260718,202603020712,S1C,win,12,ベリーベリーベリー,38.9,75.2,1.873,3.621,0.881,9,100,0.0,1,1,1
20260718,202603020712,S2,win,2,ソニックブレイカー,4.2,3.1,0.597,0.441,0.881,2,100,0.0,1,1,1
20260718,202603020712,V1,place,2,ソニックブレイカー,,,,,0.881,2,100,140.0,1,1,1
20260718,202603020712,V3,wide,2-13,ソニックブレイカー×ベルゼビュート,,,,,0.881,2/4,100,0.0,1,1,1
20260718,202610020702,S1,win,1,パーセンタイル,24.3,38.5,1.009,1.599,0.868,5,100,0.0,1,1,1
20260718,202610020702,S1,win,3,アイルエクラ,88.2,267.1,1.108,3.357,0.868,10,100,0.0,1,1,1
20260718,202610020702,S1,win,9,プリマアルバ,14.2,16.6,1.131,1.323,0.868,6,100,0.0,1,1,1
20260718,202610020702,S1C,win,1,パーセンタイル,24.3,38.5,1.009,1.599,0.868,5,100,0.0,1,1,1
20260718,202610020702,S1C,win,3,アイルエクラ,88.2,267.1,1.108,3.357,0.868,10,100,0.0,1,1,1
20260718,202610020702,S1C,win,8,スピークロウ,8.0,6.8,0.969,0.824,0.868,8,100,0.0,1,1,1
20260718,202610020702,S1C,win,9,プリマアルバ,14.2,16.6,1.131,1.323,0.868,6,100,0.0,1,1,1
20260718,202610020702,S2,win,5,ブレイクガール,1.8,1.6,0.751,0.668,0.868,2,100,0.0,1,1,1
20260718,202610020702,V1,place,5,ブレイクガール,,,,,0.868,2,100,110.0,1,1,1
20260718,202610020702,V2,place,5,ブレイクガール,,,,,0.868,2,100,110.0,1,1,1
20260718,202610020702,V3,wide,5-10,ブレイクガール×ニシノフランケン,,,,,0.868,2/1,100,180.0,1,1,1
20260718,202610020703,S1,win,14,メイワキラリ,7.3,5.0,1.14,0.781,0.847,3,100,0.0,1,1,1
20260718,202610020703,S1C,win,14,メイワキラリ,7.3,5.0,1.14,0.781,0.847,3,100,0.0,1,1,1
20260718,202610020703,S2,win,11,アルムアポジェ,2.9,2.9,0.709,0.709,0.847,9,100,0.0,1,1,1
20260718,202610020703,V1,place,11,アルムアポジェ,,,,,0.847,9,100,0.0,1,1,1
20260718,202610020703,V3,wide,2-11,サトノロザリー×アルムアポジェ,,,,,0.847,1/9,100,0.0,1,1,1
20260718,202610020705,S1,win,7,リヴィエラヴィル,12.8,28.4,1.002,2.223,0.547,6,100,0.0,1,1,1
20260718,202610020705,S2,win,1,ウインガラハッド,1.3,1.2,0.723,0.667,0.547,1,100,120.0,1,1,1
20260718,202610020705,V1,place,1,ウインガラハッド,,,,,0.547,1,100,110.0,1,1,1
20260718,202610020706,S2,win,12,キングズテイル,4.5,3.6,0.868,0.695,0.854,2,100,0.0,1,1,1
20260718,202610020706,V1,place,12,キングズテイル,,,,,0.854,2,100,150.0,1,1,1
20260718,202610020706,V3,wide,12-13,キングズテイル×ラクホマレ,,,,,0.854,2/11,100,0.0,1,1,1
20260718,202610020707,S1C,win,7,チヨ,9.3,9.1,0.968,0.947,0.879,8,100,0.0,1,1,1
20260718,202610020707,S2,win,6,ジリアート,2.9,6.3,0.667,1.449,0.879,9,100,0.0,1,1,1
20260718,202610020707,V1,place,6,ジリアート,,,,,0.879,9,100,0.0,1,1,1
20260718,202610020707,V3,wide,6-12,ジリアート×ネッカーズルム,,,,,0.879,9/3,100,0.0,1,1,1
20260718,202610020708,S1,win,3,フウセン,7.1,2.7,1.202,0.457,0.89,1,100,270.0,1,1,1
20260718,202610020708,S1,win,9,ゴールドアクセス,7.3,19.3,1.14,3.014,0.89,3,100,0.0,1,1,1
20260718,202610020708,S1C,win,3,フウセン,7.1,2.7,1.202,0.457,0.89,1,100,270.0,1,1,1
20260718,202610020708,S1C,win,9,ゴールドアクセス,7.3,19.3,1.14,3.014,0.89,3,100,0.0,1,1,1
20260718,202610020708,S2,win,4,ワンダフルボンド,4.5,3.7,0.771,0.634,0.89,4,100,0.0,1,1,1
20260718,202610020708,S3,win,3,フウセン,7.1,2.7,1.202,0.457,0.89,1,100,270.0,1,1,1
20260718,202610020708,V1,place,4,ワンダフルボンド,,,,,0.89,4,100,0.0,1,1,1
20260718,202610020708,V3,wide,4-10,ワンダフルボンド×パラディオン,,,,,0.89,4/6,100,0.0,1,1,1
20260718,202610020709,S1,win,1,バミューダボーイ,89.1,340.0,1.102,4.204,0.841,18,100,0.0,1,1,1
20260718,202610020709,S1,win,13,ニシノマティーニ,19.4,95.7,1.059,5.224,0.841,8,100,0.0,1,1,1
20260718,202610020709,S1C,win,1,バミューダボーイ,89.1,340.0,1.102,4.204,0.841,18,100,0.0,1,1,1
20260718,202610020709,S1C,win,8,タカヨシ,24.8,23.8,0.971,0.932,0.841,2,100,0.0,1,1,1
20260718,202610020709,S1C,win,10,タカモリ,17.6,13.5,0.993,0.761,0.841,3,100,0.0,1,1,1
20260718,202610020709,S2,win,16,カエリールークス,1.8,1.9,0.781,0.824,0.841,1,100,190.0,1,1,1
20260718,202610020709,V1,place,16,カエリールークス,,,,,0.841,1,100,120.0,1,1,1
20260718,202610020709,V2,place,16,カエリールークス,,,,,0.841,1,100,120.0,1,1,1
20260718,202610020709,V3,wide,3-16,リエーヴェ×カエリールークス,,,,,0.841,6/1,100,0.0,1,1,1
20260718,202610020710,S1,win,2,ワイドクリーガー,7.0,5.0,1.053,0.752,0.891,1,100,500.0,1,1,1
20260718,202610020710,S1C,win,2,ワイドクリーガー,7.0,5.0,1.053,0.752,0.891,1,100,500.0,1,1,1
20260718,202610020710,S2,win,1,コスモストーム,4.1,2.9,0.936,0.662,0.891,2,100,0.0,1,1,1
20260718,202610020710,V1,place,1,コスモストーム,,,,,0.891,2,100,140.0,1,1,1
20260718,202610020710,V3,wide,1-12,コスモストーム×タガノヘラクレス,,,,,0.891,2/6,100,0.0,1,1,1
20260718,202610020711,S1,win,3,アイルシャイン,17.8,17.7,1.011,1.006,0.882,2,100,0.0,1,1,1
20260718,202610020711,S1,win,4,ダークエクリプス,47.3,99.9,1.201,2.537,0.882,6,100,0.0,1,1,1
20260718,202610020711,S1,win,10,ベイビーキッス,11.8,9.3,1.054,0.83,0.882,3,100,0.0,1,1,1
20260718,202610020711,S1C,win,3,アイルシャイン,17.8,17.7,1.011,1.006,0.882,2,100,0.0,1,1,1
20260718,202610020711,S1C,win,4,ダークエクリプス,47.3,99.9,1.201,2.537,0.882,6,100,0.0,1,1,1
20260718,202610020711,S2,win,5,コウセキ,2.1,1.8,0.703,0.603,0.882,1,100,180.0,1,1,1
20260718,202610020711,V1,place,5,コウセキ,,,,,0.882,1,100,110.0,1,1,1
20260718,202610020711,V2,place,5,コウセキ,,,,,0.882,1,100,110.0,1,1,1
20260718,202610020711,V3,wide,1-5,ロードトレイル×コウセキ,,,,,0.882,5/1,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-1-10,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-10-1,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-1-6,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-6-1,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-10-6,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-1-9,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-6-10,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-9-1,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-1-2,,,,,,,,100,0.0,1,1,1
20260718,202610020711,V4,trifecta,5-10-9,,,,,,,,100,0.0,1,1,1
20260718,202610020712,S1C,win,12,フリッシュ,20.6,28.0,0.923,1.255,0.904,11,100,0.0,1,1,1
20260718,202610020712,S2,win,5,バートラガッツ,1.5,1.6,0.788,0.841,0.904,1,100,160.0,1,1,1
20260718,202610020712,V1,place,5,バートラガッツ,,,,,0.904,1,100,110.0,1,1,1
20260718,202610020712,V2,place,5,バートラガッツ,,,,,0.904,1,100,110.0,1,1,1
20260718,202610020712,V3,wide,5-6,バートラガッツ×ジューンセクレタ,,,,,0.904,1/5,100,0.0,1,1,1
20260719,202602011201,S2,win,1,ステラトップガン,1.7,1.7,0.784,0.784,0.871,1,100,170.0,1,1,1
20260719,202602011201,V1,place,1,ステラトップガン,,,,,0.871,1,100,110.0,1,1,1
20260719,202602011201,V2,place,1,ステラトップガン,,,,,0.871,1,100,110.0,1,1,1
20260719,202602011201,V3,wide,1-8,ステラトップガン×キチロクタワー,,,,,0.871,1/4,100,0.0,1,1,1
20260719,202602011202,S1,win,7,ミスチヴマリアンヌ,12.8,12.8,1.082,1.082,0.866,1,100,1280.0,1,1,1
20260719,202602011202,S1C,win,6,ホワイトラバーズ,24.8,24.8,0.952,0.952,0.866,7,100,0.0,1,1,1
20260719,202602011202,S2,win,4,ジャーナーリア,2.1,2.1,0.705,0.705,0.866,2,100,0.0,1,1,1
20260719,202602011202,V1,place,4,ジャーナーリア,,,,,0.866,2,100,130.0,1,1,1
20260719,202602011202,V2,place,4,ジャーナーリア,,,,,0.866,2,100,130.0,1,1,1
20260719,202602011202,V3,wide,4-8,ジャーナーリア×エコロセレナ,,,,,0.866,2/4,100,0.0,1,1,1
20260719,202602011203,S2,win,13,ニシノモリミチ,3.7,3.7,0.725,0.725,0.872,11,100,0.0,1,1,1
20260719,202602011203,V1,place,13,ニシノモリミチ,,,,,0.872,11,100,0.0,1,1,1
20260719,202602011203,V3,wide,9-13,ブレイズランナー×ニシノモリミチ,,,,,0.872,1/11,100,0.0,1,1,1
20260719,202602011204,S1,win,6,ワダツミ,19.6,13.9,1.314,0.932,0.883,8,100,0.0,1,1,1
20260719,202602011204,S1,win,8,レイヌドプランタン,34.9,20.1,1.457,0.839,0.883,1,100,2010.0,1,1,1
20260719,202602011204,S1,win,9,コスモブラック,23.0,24.1,1.201,1.258,0.883,9,100,0.0,1,1,1
20260719,202602011204,S1,win,13,コティノス,14.4,15.5,1.115,1.2,0.883,13,100,0.0,1,1,1
20260719,202602011204,S1C,win,6,ワダツミ,19.6,13.9,1.314,0.932,0.883,8,100,0.0,1,1,1
20260719,202602011204,S1C,win,8,レイヌドプランタン,34.9,20.1,1.457,0.839,0.883,1,100,2010.0,1,1,1
20260719,202602011204,S1C,win,9,コスモブラック,23.0,24.1,1.201,1.258,0.883,9,100,0.0,1,1,1
20260719,202602011204,S2,win,7,ギオンバヤシ,2.2,2.8,0.71,0.904,0.883,4,100,0.0,1,1,1
20260719,202602011204,V1,place,7,ギオンバヤシ,,,,,0.883,4,100,0.0,1,1,1
20260719,202602011204,V2,place,7,ギオンバヤシ,,,,,0.883,4,100,0.0,1,1,1
20260719,202602011204,V3,wide,3-7,ウインカトリーヌ×ギオンバヤシ,,,,,0.883,2/4,100,0.0,1,1,1
20260719,202602011205,S1C,win,10,エコロヴァルド,21.5,19.5,0.963,0.874,0.547,13,100,0.0,1,1,1
20260719,202602011205,S2,win,8,エコロルーク,5.1,4.9,0.874,0.839,0.547,14,100,0.0,1,1,1
20260719,202602011205,V1,place,8,エコロルーク,,,,,0.547,14,100,0.0,1,1,1
20260719,202602011206,S1,win,14,トゥルージョワ,6.7,30.0,1.146,5.131,0.851,14,100,0.0,1,1,1
20260719,202602011206,S1C,win,14,トゥルージョワ,6.7,30.0,1.146,5.131,0.851,14,100,0.0,1,1,1
20260719,202602011206,S2,win,1,コスモファーブロス,6.8,3.4,0.723,0.361,0.851,1,100,340.0,1,1,1
20260719,202602011206,V1,place,1,コスモファーブロス,,,,,0.851,1,100,150.0,1,1,1
20260719,202602011206,V3,wide,1-14,コスモファーブロス×トゥルージョワ,,,,,0.851,1/14,100,0.0,1,1,1
20260719,202602011207,S1,win,9,ミリオンアップ,24.2,38.5,1.269,2.019,0.879,4,100,0.0,1,1,1
20260719,202602011207,S1,win,12,リピース,7.4,8.9,1.1,1.323,0.879,10,100,0.0,1,1,1
20260719,202602011207,S1C,win,9,ミリオンアップ,24.2,38.5,1.269,2.019,0.879,4,100,0.0,1,1,1
20260719,202602011207,S1C,win,12,リピース,7.4,8.9,1.1,1.323,0.879,10,100,0.0,1,1,1
20260719,202602011207,S2,win,14,ヴァレンティーニ,2.9,4.4,0.697,1.057,0.879,5,100,0.0,1,1,1
20260719,202602011207,V1,place,14,ヴァレンティーニ,,,,,0.879,5,100,0.0,1,1,1
20260719,202602011207,V3,wide,4-14,プリンセスアツコ×ヴァレンティーニ,,,,,0.879,1/5,100,0.0,1,1,1
20260719,202602011208,S1,win,9,メイショウハッブル,12.2,24.1,1.11,2.193,0.883,7,100,0.0,1,1,1
20260719,202602011208,S1,win,10,タイセイモノリス,20.1,23.4,1.189,1.384,0.883,10,100,0.0,1,1,1
20260719,202602011208,S1C,win,9,メイショウハッブル,12.2,24.1,1.11,2.193,0.883,7,100,0.0,1,1,1
20260719,202602011208,S1C,win,10,タイセイモノリス,20.1,23.4,1.189,1.384,0.883,10,100,0.0,1,1,1
20260719,202602011208,S2,win,3,イングラム,2.8,2.4,0.727,0.624,0.883,5,100,0.0,1,1,1
20260719,202602011208,V1,place,3,イングラム,,,,,0.883,5,100,0.0,1,1,1
20260719,202602011208,V2,place,3,イングラム,,,,,0.883,5,100,0.0,1,1,1
20260719,202602011208,V3,wide,3-6,イングラム×キャンドルマス,,,,,0.883,5/9,100,0.0,1,1,1
20260719,202602011209,S1,win,1,レーヴドロペラ,17.7,18.9,1.041,1.112,0.889,4,100,0.0,1,1,1
20260719,202602011209,S1,win,6,ロートホルン,7.7,11.7,1.483,2.253,0.889,3,100,0.0,1,1,1
20260719,202602011209,S1C,win,1,レーヴドロペラ,17.7,18.9,1.041,1.112,0.889,4,100,0.0,1,1,1
20260719,202602011209,S1C,win,6,ロートホルン,7.7,11.7,1.483,2.253,0.889,3,100,0.0,1,1,1
20260719,202602011209,S2,win,9,モンローウォーク,1.6,1.5,0.676,0.633,0.889,1,100,150.0,1,1,1
20260719,202602011209,S3,win,6,ロートホルン,7.7,11.7,1.483,2.253,0.889,3,100,0.0,1,1,1
20260719,202602011209,S5C,win,6,ロートホルン,7.7,11.7,1.483,2.253,0.889,3,100,0.0,1,1,1
20260719,202602011209,V1,place,9,モンローウォーク,,,,,0.889,1,100,110.0,1,1,1
20260719,202602011209,V2,place,9,モンローウォーク,,,,,0.889,1,100,110.0,1,1,1
20260719,202602011209,V3,wide,2-9,マイスターヴェルク×モンローウォーク,,,,,0.889,5/1,100,0.0,1,1,1
20260719,202602011210,S1,win,1,ウインシャーガス,7.5,6.0,1.473,1.178,0.892,6,100,0.0,1,1,1
20260719,202602011210,S1,win,3,テルアスワッド,35.5,52.7,1.056,1.568,0.892,12,100,0.0,1,1,1
20260719,202602011210,S1,win,11,メイショウタイピン,25.5,29.0,1.349,1.534,0.892,7,100,0.0,1,1,1
20260719,202602011210,S1,win,13,フォーワンセルフ,124.7,354.3,1.037,2.948,0.892,10,100,0.0,1,1,1
20260719,202602011210,S1C,win,1,ウインシャーガス,7.5,6.0,1.473,1.178,0.892,6,100,0.0,1,1,1
20260719,202602011210,S1C,win,3,テルアスワッド,35.5,52.7,1.056,1.568,0.892,12,100,0.0,1,1,1
20260719,202602011210,S1C,win,8,マーウォルス,38.6,76.4,0.922,1.826,0.892,5,100,0.0,1,1,1
20260719,202602011210,S1C,win,11,メイショウタイピン,25.5,29.0,1.349,1.534,0.892,7,100,0.0,1,1,1
20260719,202602011210,S1C,win,13,フォーワンセルフ,124.7,354.3,1.037,2.948,0.892,10,100,0.0,1,1,1
20260719,202602011210,S2,win,12,タガノエルー,2.0,1.9,0.636,0.604,0.892,2,100,0.0,1,1,1
20260719,202602011210,S3,win,1,ウインシャーガス,7.5,6.0,1.473,1.178,0.892,6,100,0.0,1,1,1
20260719,202602011210,S5C,win,1,ウインシャーガス,7.5,6.0,1.473,1.178,0.892,6,100,0.0,1,1,1
20260719,202602011210,V1,place,12,タガノエルー,,,,,0.892,2,100,120.0,1,1,1
20260719,202602011210,V2,place,12,タガノエルー,,,,,0.892,2,100,120.0,1,1,1
20260719,202602011210,V3,wide,9-12,シーズザスローン×タガノエルー,,,,,0.892,1/2,100,210.0,1,1,1
20260719,202602011211,S1,win,4,アルテクィーン,22.1,26.7,1.154,1.395,0.87,8,100,0.0,1,1,1
20260719,202602011211,S1,win,5,フェリチタ,28.4,23.6,1.067,0.887,0.87,1,100,2360.0,1,1,1
20260719,202602011211,S1C,win,4,アルテクィーン,22.1,26.7,1.154,1.395,0.87,8,100,0.0,1,1,1
20260719,202602011211,S1C,win,5,フェリチタ,28.4,23.6,1.067,0.887,0.87,1,100,2360.0,1,1,1
20260719,202602011211,S1C,win,8,クロリス,39.1,52.0,0.996,1.324,0.87,11,100,0.0,1,1,1
20260719,202602011211,S2,win,9,イモージェン,3.9,3.9,0.868,0.868,0.87,2,100,0.0,1,1,1
20260719,202602011211,V1,place,9,イモージェン,,,,,0.87,2,100,170.0,1,1,1
20260719,202602011211,V3,wide,9-11,イモージェン×シグレ,,,,,0.87,2/5,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,9-11-13,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,11-9-13,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,9-13-11,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,11-13-9,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,13-9-11,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,13-11-9,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,9-11-3,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,11-9-3,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,9-11-12,,,,,,,,100,0.0,1,1,1
20260719,202602011211,V4,trifecta,11-9-12,,,,,,,,100,0.0,1,1,1
20260719,202602011212,S1,win,8,ロードヴェルテクス,34.8,62.4,1.092,1.958,0.867,8,100,0.0,1,1,1
20260719,202602011212,S1,win,10,マイオウンウェイ,46.8,186.3,1.396,5.557,0.867,11,100,0.0,1,1,1
20260719,202602011212,S1,win,12,ソードマスター,13.4,13.6,1.228,1.247,0.867,14,100,0.0,1,1,1
20260719,202602011212,S1,win,14,ルクスアドラー,23.4,33.0,1.304,1.839,0.867,10,100,0.0,1,1,1
20260719,202602011212,S1C,win,8,ロードヴェルテクス,34.8,62.4,1.092,1.958,0.867,8,100,0.0,1,1,1
20260719,202602011212,S1C,win,10,マイオウンウェイ,46.8,186.3,1.396,5.557,0.867,11,100,0.0,1,1,1
20260719,202602011212,S1C,win,12,ソードマスター,13.4,13.6,1.228,1.247,0.867,14,100,0.0,1,1,1
20260719,202602011212,S1C,win,14,ルクスアドラー,23.4,33.0,1.304,1.839,0.867,10,100,0.0,1,1,1
20260719,202602011212,S2,win,4,ホウオウヘッセン,2.6,3.3,0.655,0.832,0.867,1,100,330.0,1,1,1
20260719,202602011212,V1,place,4,ホウオウヘッセン,,,,,0.867,1,100,170.0,1,1,1
20260719,202602011212,V2,place,4,ホウオウヘッセン,,,,,0.867,1,100,170.0,1,1,1
20260719,202602011212,V3,wide,4-5,ホウオウヘッセン×ロードクラシコ,,,,,0.867,1/7,100,0.0,1,1,1
20260719,202603020801,S1,win,9,レオライジング,178.7,178.7,1.366,1.366,0.869,7,100,0.0,1,1,1
20260719,202603020801,S1C,win,9,レオライジング,178.7,178.7,1.366,1.366,0.869,7,100,0.0,1,1,1
20260719,202603020801,S2,win,1,ムーンベリル,1.1,1.1,0.76,0.76,0.869,1,100,110.0,1,1,1
